make,model,location,price,body_type,type,doors,mileage,first_registration,gearbox,fuel_type,colour,seller,seats,engine_size,gears,drivetrain,cylinders,comfort_convenience,entertainment_media,safety_security,extras,empty_weight,emission_class,upholstery,power_kw,power_hp,consumption_comb
Volvo,New,DE,38780.0,Station wagon,Used,5.0,58196.0,5,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,19,8,18,4,1966.0,Euro 6,Full leather,173.0,235.0,5.3
Volvo,New,DE,35590.0,Station wagon,Used,4.0,23603.0,4,Automatic,Benzine,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,23,11,22,11,1903.0,Euro 6d-TEMP,Full leather,140.0,190.0,6.6
Volvo,New,DE,49690.0,Station wagon,Employee's car,5.0,9679.0,1,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,23,13,29,10,1924.0,Euro 6d,Full leather,145.0,197.0,5.3
Volvo,New,DE,41950.0,Station wagon,Used,5.0,10183.0,2,Automatic,Benzine,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,26,12,28,16,1777.0,Euro 6d,Part leather,145.0,197.0,6.2
Volvo,New,DE,41900.0,Station wagon,Used,4.0,4500.0,1,Automatic,Diesel,Others,Dealer,5.0,1969.0,8.0,Front,4.0,20,10,26,11,1777.0,Euro 6d-TEMP,Full leather,145.0,197.0,4.7
Volvo,New,DE,33850.0,Station wagon,Used,5.0,32991.0,3,Automatic,Diesel,Others,Dealer,5.0,1969.0,8.0,4WD,4.0,21,11,26,12,1738.0,Euro 6d-TEMP,Part leather,110.0,150.0,4.6
Volvo,New,DE,39750.0,Station wagon,Used,5.0,7475.0,3,Automatic,Benzine,Others,Dealer,5.0,1969.0,8.0,4WD,4.0,24,12,27,15,1777.0,Euro 6d,Cloth,145.0,197.0,6.2
Volvo,New,DE,46990.0,Station wagon,Used,5.0,8800.0,2,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,29,13,28,11,1803.0,Euro 6,Full leather,145.0,197.0,4.7
Volvo,New,DE,47890.0,Station wagon,Demonstration,5.0,8000.0,2,Automatic,Benzine,Light,Dealer,5.0,1969.0,8.0,Front,4.0,24,12,26,4,2100.0,Euro 6d-TEMP,Full leather,140.0,190.0,6.8
Volvo,New,ES,34190.0,Station wagon,Used,5.0,114430.0,4,Automatic,Diesel,Light,Dealer,5.0,1969.0,8.0,4WD,4.0,2,2,1,1,1882.0,Euro 6,Full leather,140.0,190.0,5.6
Volvo,New,DE,35560.0,Station wagon,Used,5.0,16251.0,2,Automatic,Benzine,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,23,12,29,15,1761.0,Euro 6d,Full leather,120.0,163.0,6.1
Volvo,New,DE,38750.0,Station wagon,Used,5.0,13187.0,2,Automatic,Benzine,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,23,11,28,13,1777.0,Euro 6d,Cloth,145.0,197.0,6.2
Volvo,New,DE,38980.0,Station wagon,Used,5.0,12354.0,1,Automatic,Electric,Others,Dealer,5.0,1969.0,8.0,Front,4.0,19,11,25,7,1844.0,Euro 6d,Full leather,145.0,197.0,4.570967741935485
Volvo,New,DE,17980.0,Station wagon,Used,5.0,36887.0,5,Manual,Benzine,Light,Dealer,5.0,1969.0,6.0,Front,4.0,17,8,15,2,1546.0,Euro 6,Cloth,90.0,122.0,5.6
Volvo,New,DE,35880.0,Station wagon,Used,5.0,38205.0,3,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,19,11,21,6,1752.0,Euro 6d-TEMP,Part leather,140.0,190.0,4.5
Volvo,Old,DE,25490.0,Station wagon,Used,5.0,85000.0,6,Automatic,Diesel,Dark,Dealer,5.0,2400.0,8.0,4WD,4.0,25,10,16,7,1821.0,Euro 6,Full leather,140.0,190.0,5.7
Volvo,Old,DE,29850.0,Station wagon,Used,5.0,50773.0,6,Automatic,Electric,Light,Dealer,5.0,2400.0,8.0,4WD,5.0,21,8,16,5,2048.0,Euro 6,Cloth,212.0,288.0,1.8
Volvo,Old,DE,29990.0,Station wagon,Used,5.0,50177.0,6,Automatic,Electric,Dark,Dealer,5.0,2400.0,6.0,4WD,5.0,19,8,18,2,2048.0,Euro 6,Full leather,212.0,288.0,1.8
Volvo,New,DE,32990.0,Station wagon,Used,5.0,97009.0,4,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,17,9,17,3,1954.0,Euro 6d-TEMP,Full leather,140.0,190.0,5.2
Volvo,New,DE,33480.0,Station wagon,Used,5.0,87572.0,5,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,21,9,22,4,1945.0,Euro 6,Full leather,140.0,190.0,5.2
Volvo,Old,DE,29480.0,Station wagon,Used,5.0,56384.0,6,Automatic,Electric,Light,Dealer,5.0,2400.0,6.0,4WD,5.0,20,8,18,2,2048.0,Euro 6,Full leather,212.0,288.0,1.8
Volvo,New,DE,27990.0,Station wagon,Used,5.0,93650.0,4,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,22,10,28,13,1844.0,Euro 6d-TEMP,Part leather,140.0,190.0,4.5
Volvo,New,DE,46900.0,Station wagon,Used,4.0,54500.0,3,Automatic,Electric,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,26,12,27,14,2075.0,Euro 6d-TEMP,Part leather,287.0,390.0,4.767000000000002
Volvo,New,DE,47900.0,Station wagon,Used,4.0,54500.0,3,Automatic,Electric,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,26,12,27,15,2075.0,Euro 6d-TEMP,Part leather,287.0,390.0,4.767000000000001
Volvo,Old,DE,9500.0,Station wagon,Used,4.0,180275.0,13,Automatic,Diesel,Light,Dealer,5.0,1984.0,8.0,4WD,4.0,13,6,12,7,2075.0,Euro 5,Part leather,120.0,163.0,5.5
Volvo,Old,BE,19499.0,Station wagon,Used,5.0,29768.0,6,Manual,Benzine,Light,Dealer,5.0,1969.0,6.0,Front,4.0,1,4,9,1,1423.0,Euro 6,Full leather,112.0,152.0,5.6
Volvo,Old,DE,3800.0,Station wagon,Used,5.0,258100.0,14,Manual,Diesel,Dark,Dealer,5.0,1998.0,6.0,Front,4.0,7,3,8,5,1468.0,Euro 4,Cloth,100.0,136.0,5.7
Volvo,New,BE,22999.0,Station wagon,Used,5.0,38569.0,4,Automatic,Benzine,Others,Dealer,5.0,1498.0,6.0,Front,4.0,5,2,3,1,1507.0,Euro 6,Full leather,90.0,122.0,5.6
Volvo,Old,FR,25000.0,Station wagon,Used,3.0,96200.0,50,Manual,Benzine,Others,Dealer,4.0,1875.0,5.0,Front,4.0,1,1,1,1,1145.0,Euro 6,Full leather,77.0,105.0,5.611725151209648
Volvo,Old,NL,26900.0,Station wagon,Used,5.0,121202.0,25,Manual,Benzine,Others,Dealer,5.0,2319.0,5.0,Front,5.0,8,3,8,4,1499.0,Euro 2,Part leather,185.0,252.0,11.4
Volvo,Old,NL,18440.0,Station wagon,Used,5.0,172106.0,7,Automatic,Electric,Dark,Dealer,5.0,2400.0,6.0,4WD,5.0,17,3,18,7,1880.0,Euro 6,Full leather,158.0,215.0,1.8
Volvo,New,NL,53600.0,Station wagon,Used,5.0,12800.0,2,Automatic,Electric,Dark,Private_Seller,5.0,1969.0,8.0,4WD,4.0,25,8,23,13,1975.0,Euro 6,Part leather,250.0,340.0,1.9
Volvo,New,DE,23399.0,Station wagon,Used,4.0,107018.0,5,Automatic,Diesel,Light,Dealer,5.0,1969.0,8.0,Front,4.0,19,5,14,4,1615.0,Euro 6,Full leather,165.0,224.0,4.8
Volvo,Old,NL,19945.0,Station wagon,Used,5.0,78258.0,10,Automatic,Electric,Others,Dealer,5.0,2400.0,6.0,4WD,5.0,18,3,19,7,1849.0,Euro 5,Full leather,158.0,215.0,1.8
Volvo,Old,BE,7450.0,Station wagon,Used,5.0,132459.0,11,Manual,Diesel,Others,Dealer,5.0,1560.0,6.0,Front,4.0,11,3,11,1,1380.0,Euro 5,Cloth,84.0,114.0,4.3
Volvo,New,IT,45900.0,Station wagon,Demonstration,5.0,18000.0,1,Automatic,Electric,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,16,3,14,7,1777.0,Euro 6,Part leather,145.0,197.0,4.570967741935486
Volvo,Old,NL,59900.0,Station wagon,Used,5.0,18438.0,9,Automatic,Benzine,Others,Dealer,5.0,2953.0,6.0,4WD,6.0,23,6,25,7,1709.0,Euro 5,Part leather,258.0,351.0,10.2
Volvo,Old,BE,14500.0,Station wagon,Used,5.0,117500.0,8,Manual,Diesel,Dark,Dealer,5.0,1461.0,6.0,Front,4.0,7,4,1,1,1556.0,Euro 6d-TEMP,Other,110.0,150.0,4.0462962962962985
Volvo,New,NL,28950.0,Station wagon,Used,5.0,97707.0,5,Automatic,Benzine,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,15,4,19,4,1546.0,Euro 6,Part leather,180.0,245.0,6.6
Volvo,Old,DE,13800.0,Station wagon,Used,4.0,232475.0,8,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,Rear,5.0,20,7,17,9,1854.0,Euro 6,Full leather,110.0,150.0,4.5
Volvo,Old,NL,5950.0,Station wagon,Used,5.0,344795.0,16,Automatic,Diesel,Dark,Dealer,5.0,2400.0,6.0,Front,5.0,19,7,14,3,1607.0,Euro 4,Full leather,136.0,185.0,7.4
Volvo,Old,NL,6950.0,Station wagon,Used,5.0,348785.0,26,Automatic,Benzine,Others,Dealer,5.0,2319.0,8.0,Front,5.0,7,1,7,3,1490.0,Euro 2,Full leather,177.0,241.0,11.5
Volvo,New,BE,39990.0,Station wagon,Used,5.0,104500.0,5,Automatic,Electric,Dark,Dealer,5.0,1798.0,8.0,Front,4.0,20,5,5,1,1906.0,Euro 6d-TEMP,Full leather,223.0,303.0,4.58605577689243
Volvo,Old,NL,12950.0,Station wagon,Used,5.0,342514.0,26,Automatic,Benzine,Dark,Dealer,5.0,2319.0,8.0,4WD,5.0,8,3,8,5,1651.0,Euro 2,Part leather,177.0,241.0,11.5
Volvo,New,NL,44850.0,Station wagon,Used,5.0,142632.0,3,Automatic,Electric,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,18,5,13,2,1950.0,Euro 6d-TEMP,Part leather,287.0,390.0,1.9
Volvo,Old,NL,26950.0,Station wagon,Used,5.0,203481.0,7,Automatic,Benzine,Dark,Dealer,5.0,1969.0,6.0,Front,4.0,23,4,18,3,1621.0,Euro 6,Full leather,180.0,245.0,6.7
Volvo,Old,NL,18444.0,Station wagon,Used,5.0,193415.0,7,Automatic,Diesel,Dark,Dealer,5.0,2400.0,8.0,4WD,5.0,21,5,24,7,1662.0,Euro 6,Full leather,140.0,190.0,5.7
Volvo,Old,IT,13500.0,Station wagon,Used,5.0,158700.0,11,Automatic,Diesel,Dark,Dealer,5.0,2400.0,6.0,4WD,5.0,11,4,18,3,1825.0,Euro 5,Cloth,120.0,163.0,6.8
Volvo,Old,NL,9999.0,Station wagon,Used,5.0,266665.0,9,Manual,Diesel,Dark,Dealer,5.0,1969.0,6.0,Front,4.0,19,5,24,6,1471.0,Euro 6,Part leather,133.0,181.0,3.8
Volvo,Old,NL,3500.0,Station wagon,Used,5.0,232600.0,28,Manual,Benzine,Others,Private_Seller,5.0,1984.0,5.0,Front,5.0,8,3,5,5,1423.0,Euro 1,Part leather,93.0,126.0,10.0
Volvo,Old,NL,8499.0,Station wagon,Used,5.0,370246.0,9,Automatic,Diesel,Light,Dealer,5.0,1969.0,8.0,Front,4.0,12,3,13,1,1580.0,Euro 6,Part leather,133.0,181.0,4.5
Volvo,New,DE,31980.0,Station wagon,Used,5.0,156184.0,4,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,22,12,25,6,2016.0,Euro 6,Full leather,173.0,235.0,5.6
Volvo,Old,NL,9950.0,Station wagon,Used,5.0,111558.0,20,Automatic,Benzine,Dark,Dealer,5.0,2319.0,8.0,Front,5.0,8,1,12,3,1645.0,Euro 3,Part leather,185.0,252.0,11.0
Volvo,New,BE,53990.0,Station wagon,Used,5.0,6673.0,2,Automatic,Benzine,Dark,Dealer,5.0,1498.0,8.0,4WD,4.0,18,4,6,1,1945.0,Euro 6,Full leather,184.0,250.0,3.7107784431137674
Volvo,Old,IT,29500.0,Station wagon,Used,4.0,150000.0,7,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,24,8,24,7,1931.0,Euro 6,Full leather,165.0,224.0,5.7
Volvo,Old,NL,8999.0,Station wagon,Used,5.0,169766.0,12,Automatic,Diesel,Dark,Dealer,5.0,1984.0,6.0,Front,5.0,11,4,14,2,1524.0,Euro 5,Cloth,120.0,163.0,6.0
Volvo,New,DE,36850.0,Station wagon,Used,5.0,66281.0,3,Automatic,Diesel,Others,Dealer,5.0,1969.0,8.0,4WD,4.0,24,12,26,12,1923.0,Euro 6d-TEMP,Full leather,140.0,190.0,5.4
Volvo,Old,NL,14500.0,Station wagon,Used,4.0,230000.0,10,Automatic,Diesel,Dark,Private_Seller,5.0,2400.0,6.0,4WD,5.0,23,9,34,13,1849.0,Euro 5,Full leather,210.0,286.0,4.0
Volvo,Old,DE,5999.0,Station wagon,Used,4.0,345000.0,32,Manual,Benzine,Others,Dealer,5.0,1986.0,6.0,Front,4.0,3,1,3,2,1395.0,Euro 1,Cloth,82.0,111.0,0.0
Volvo,Old,NL,11950.0,Station wagon,Used,5.0,170836.0,9,Automatic,Benzine,Dark,Dealer,5.0,1595.0,8.0,Front,4.0,17,3,15,4,1503.0,Euro 5,Full leather,132.0,179.0,7.2
Volvo,Old,NL,15445.0,Station wagon,Used,5.0,181274.0,10,Automatic,Electric,Dark,Dealer,5.0,2400.0,6.0,4WD,5.0,18,5,13,5,1848.0,Euro 6,Full leather,158.0,215.0,1.8
Volvo,Old,NL,11850.0,Station wagon,Used,5.0,198480.0,9,Automatic,Diesel,Dark,Dealer,5.0,1560.0,8.0,Front,4.0,20,3,19,4,1503.0,Euro 5,Full leather,85.0,116.0,4.2
Volvo,New,BE,28950.0,Station wagon,Used,5.0,91500.0,5,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,25,8,16,9,1854.0,Euro 6d,Full leather,140.0,190.0,5.1
Volvo,Old,NL,22900.0,Station wagon,Used,5.0,239991.0,8,Automatic,Diesel,Dark,Dealer,5.0,2400.0,6.0,4WD,5.0,19,6,16,5,1713.0,Euro 6,Full leather,163.0,222.0,5.8
Volvo,New,NL,34900.0,Station wagon,Used,5.0,180609.0,4,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,21,10,26,7,1762.0,Euro 6,Full leather,140.0,190.0,5.1
Volvo,Old,NL,3750.0,Station wagon,Used,5.0,330952.0,22,Manual,Benzine,Dark,Dealer,5.0,2319.0,5.0,Front,5.0,12,1,11,7,1546.0,Euro 3,Full leather,184.0,250.0,9.4
Volvo,Old,IT,11900.0,Station wagon,Used,5.0,200000.0,6,Automatic,Diesel,Others,Dealer,5.0,1969.0,6.0,Front,4.0,13,9,14,3,1496.0,Euro 6,Cloth,88.0,120.0,4.3
Volvo,New,BE,35980.0,Station wagon,Used,5.0,59580.0,5,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,19,10,20,6,1906.0,Euro 6,Part leather,140.0,190.0,4.58605577689243
Volvo,Old,NL,26995.0,Station wagon,Used,5.0,150222.0,8,Automatic,Diesel,Dark,Dealer,5.0,2400.0,6.0,4WD,5.0,22,3,18,3,1694.0,Euro 6,Full leather,163.0,222.0,5.8
Volvo,Old,DE,16990.0,Station wagon,Used,5.0,128500.0,7,Manual,Diesel,Dark,Dealer,5.0,1969.0,6.0,Front,4.0,17,8,17,2,1789.0,Euro 6,Cloth,110.0,150.0,4.3
Volvo,Old,NL,43900.0,Station wagon,Used,5.0,93417.0,6,Automatic,Benzine,Dark,Dealer,5.0,1969.0,6.0,4WD,4.0,23,6,25,7,1601.0,Euro 6d-TEMP,Part leather,271.0,368.0,8.1
Volvo,New,IT,27900.0,Station wagon,Used,5.0,121169.0,5,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,16,6,24,5,1741.0,Euro 6,Part leather,140.0,190.0,4.5
Volvo,Old,DE,15990.0,Station wagon,Used,4.0,189495.0,12,Automatic,Diesel,Dark,Dealer,5.0,2400.0,6.0,4WD,5.0,13,6,11,8,1621.0,Euro 5,Part leather,165.0,224.0,7.2
Volvo,Old,IT,5900.0,Station wagon,Used,5.0,169000.0,26,Manual,LPG,Others,Dealer,5.0,1986.0,5.0,Rear,4.0,1,1,8,1,1395.0,Euro 1,Cloth,114.0,155.0,10.2
Volvo,Old,IT,33900.0,Station wagon,Used,5.0,32000.0,6,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,27,11,28,10,1867.0,Euro 6,Full leather,140.0,190.0,5.2
Volvo,Old,NL,4885.0,Station wagon,Used,5.0,448914.0,15,Manual,Diesel,Dark,Dealer,5.0,2400.0,6.0,Front,5.0,8,4,13,2,1604.0,Euro 4,Cloth,136.0,185.0,6.5
Volvo,New,BE,32490.0,Station wagon,Used,5.0,52247.0,4,Automatic,Benzine,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,6,1,20,1,1903.0,Euro 6d-TEMP,Cloth,184.0,250.0,6.8
Volvo,New,DE,24989.0,Station wagon,Used,5.0,135628.0,5,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,22,10,25,7,1906.0,Euro 6,Full leather,140.0,190.0,4.5
Volvo,Old,NL,10390.0,Station wagon,Used,5.0,285350.0,9,Manual,Diesel,Dark,Dealer,5.0,1969.0,6.0,Front,4.0,14,6,17,6,1471.0,Euro 6,Part leather,133.0,181.0,3.8
Volvo,Old,DE,18810.0,Station wagon,Used,5.0,265500.0,7,Automatic,Diesel,Light,Dealer,5.0,2400.0,6.0,4WD,5.0,18,9,15,7,1896.0,Euro 6,Full leather,133.0,181.0,5.2
Volvo,New,DE,36890.0,Station wagon,Used,5.0,29600.0,4,Automatic,Benzine,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,20,6,19,7,1903.0,Euro 6d-TEMP,Full leather,228.0,310.0,7.4
Volvo,New,BE,32750.0,Station wagon,Used,5.0,120000.0,4,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,7,2,3,1,1903.0,Euro 6d-TEMP,Full leather,110.0,150.0,4.6
Volvo,Old,NL,5950.0,Station wagon,Used,5.0,343701.0,10,Manual,Diesel,Dark,Dealer,5.0,1984.0,6.0,Front,5.0,11,4,13,1,1489.0,Euro 5,Full leather,121.0,165.0,4.5
Volvo,New,NL,28945.0,Station wagon,Used,5.0,163779.0,5,Automatic,Benzine,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,15,6,13,5,1615.0,Euro 6d-TEMP,Full leather,184.0,250.0,6.8
Volvo,Old,NL,2945.0,Station wagon,Used,5.0,433850.0,16,Automatic,Diesel,Dark,Dealer,5.0,2401.0,5.0,Front,5.0,11,3,14,7,1552.0,Euro 4,Part leather,136.0,185.0,7.9
Volvo,Old,NL,3945.0,Station wagon,Used,5.0,348547.0,21,Automatic,Benzine,Others,Dealer,5.0,2435.0,8.0,4WD,5.0,10,1,11,3,1660.0,Euro 3,Full leather,147.0,200.0,11.3
Volvo,New,DE,33930.0,Station wagon,Used,5.0,42794.0,4,Automatic,Benzine,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,24,10,25,4,1903.0,Euro 6d-TEMP,Full leather,228.0,310.0,7.4
Volvo,Old,NL,3450.0,Station wagon,Used,5.0,365058.0,22,Manual,Benzine,Light,Dealer,5.0,2435.0,5.0,4WD,5.0,11,1,13,4,1636.0,Euro 3,Full leather,147.0,200.0,10.5
Volvo,Old,NL,15950.0,Station wagon,Used,5.0,149047.0,10,Manual,Diesel,Others,Dealer,5.0,1984.0,6.0,Front,5.0,17,3,12,6,1606.0,Euro 5,Full leather,120.0,163.0,5.3
Volvo,New,IT,25300.0,Station wagon,Used,5.0,195000.0,5,Semi-automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,19,3,16,5,1741.0,Euro 6,Full leather,140.0,190.0,4.5
Volvo,New,IT,39480.0,Station wagon,Used,5.0,27715.0,3,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,16,3,15,4,1923.0,Euro 6,Full leather,140.0,190.0,5.1
Volvo,Old,NL,19900.0,Station wagon,Used,5.0,178568.0,10,Automatic,Diesel,Light,Dealer,5.0,2400.0,6.0,4WD,5.0,22,6,19,4,1698.0,Euro 5,Full leather,158.0,215.0,6.4
Volvo,Old,IT,32400.0,Station wagon,Used,5.0,78000.0,6,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,15,5,19,3,1867.0,Euro 6,Full leather,173.0,235.0,5.3
Volvo,New,BE,16980.0,Station wagon,Used,5.0,89040.0,5,Manual,Diesel,Dark,Dealer,5.0,1969.0,6.0,Front,4.0,13,7,12,4,1615.0,Euro 6,Part leather,88.0,120.0,4.58605577689243
Volvo,New,NL,27900.0,Station wagon,Used,5.0,191920.0,5,Automatic,Benzine,Light,Dealer,5.0,1969.0,8.0,Front,4.0,15,9,22,6,1615.0,Euro 6,Part leather,185.0,252.0,6.8
Volvo,New,IT,32500.0,Station wagon,Used,5.0,142000.0,4,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,20,2,18,4,1762.0,Euro 6d-TEMP,Full leather,140.0,190.0,5.4
Volvo,New,DE,45660.0,Station wagon,Used,5.0,15197.0,3,Automatic,Electric,Light,Dealer,5.0,1969.0,8.0,4WD,4.0,18,8,19,3,2075.0,Euro 6d,Full leather,287.0,390.0,1.7
Volvo,New,DE,35440.0,Station wagon,Used,5.0,66864.0,4,Automatic,Benzine,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,26,11,26,6,1812.0,Euro 6d-TEMP,Full leather,228.0,310.0,7.4
Volvo,New,DE,22930.0,Station wagon,Used,5.0,95542.0,5,Manual,Diesel,Dark,Dealer,5.0,1969.0,6.0,Front,4.0,20,10,21,4,1615.0,Euro 6d-TEMP,Cloth,140.0,190.0,4.4
Volvo,New,BE,34990.0,Station wagon,Used,5.0,62721.0,3,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,25,13,26,18,1738.0,Euro 6d,Full leather,110.0,150.0,4.6
Volvo,New,DE,41360.0,Station wagon,Used,5.0,56656.0,3,Automatic,Electric,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,20,10,19,4,2075.0,Euro 6d,Full leather,251.0,341.0,1.6
Volvo,Old,BE,17050.0,Sedan,Used,4.0,87625.0,8,Manual,Benzine,Others,Dealer,5.0,1969.0,6.0,Front,4.0,22,10,20,15,1522.0,Euro 6,Full leather,140.0,190.0,5.6
Volvo,New,BE,29000.0,Sedan,Used,4.0,100000.0,5,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,18,11,31,5,1829.0,Euro 6,Full leather,140.0,190.0,4.4
Volvo,Old,DE,21980.0,Sedan,Used,4.0,147300.0,13,Automatic,Benzine,Light,Dealer,5.0,2953.0,6.0,4WD,4.0,18,7,17,13,1582.0,Euro 5,Full leather,243.0,330.0,9.9
Volvo,Old,BE,12900.0,Sedan,Used,5.0,116000.0,7,Manual,Diesel,Dark,Dealer,5.0,1969.0,6.0,Front,4.0,15,6,15,8,1532.0,Euro 6,Cloth,88.0,120.0,4.1
Volvo,New,BE,31900.0,Sedan,Used,4.0,89801.0,4,Automatic,Diesel,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,18,9,15,5,2077.0,Euro 6,Full leather,140.0,190.0,4.4
Volvo,Old,DE,27880.0,Sedan,Used,4.0,47213.0,7,Automatic,Benzine,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,21,8,18,7,1735.0,Euro 6,Full leather,225.0,306.0,6.9
Volvo,Old,DE,8690.0,Sedan,Used,4.0,259220.0,10,Manual,Diesel,Others,Dealer,5.0,1984.0,6.0,Front,4.0,19,8,17,9,1498.0,Euro 5,Part leather,110.0,150.0,4.3
Volvo,New,DE,58490.0,Sedan,Demonstration,4.0,9500.0,2,Automatic,Electric,Others,Dealer,5.0,1969.0,8.0,4WD,4.0,22,11,26,2,1892.0,Euro 6d,Full leather,298.0,405.0,2.2
Volvo,New,ES,37600.0,Sedan,Used,4.0,40345.0,4,Automatic,Electric,Dark,Dealer,4.0,1969.0,8.0,4WD,4.0,5,2,8,1,2077.0,Euro 6d,Full leather,288.0,392.0,2.0
Volvo,New,BE,43200.0,Sedan,Used,4.0,65894.0,5,Automatic,Electric,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,23,4,19,3,1919.0,Euro 6,Full leather,288.0,392.0,2.0
Volvo,New,DE,49990.0,Sedan,Demonstration,4.0,31500.0,2,Automatic,Electric,Others,Dealer,5.0,1969.0,8.0,4WD,4.0,26,11,25,3,2099.0,Euro 6d-TEMP,Full leather,288.0,392.0,3.7107784431137665
Volvo,Old,BE,16500.0,Sedan,Used,5.0,96000.0,6,Manual,Diesel,Dark,Dealer,5.0,1969.0,6.0,Front,4.0,7,1,7,1,1575.0,Euro 6,Cloth,88.0,120.0,5.2
Volvo,Old,DE,16900.0,Sedan,Used,5.0,78711.0,8,Manual,Diesel,Dark,Dealer,5.0,1969.0,6.0,Front,4.0,18,5,17,6,1593.0,Euro 6,Full leather,140.0,190.0,3.8
Volvo,Old,DE,13999.0,Sedan,Used,4.0,116000.0,9,Automatic,Diesel,Light,Dealer,5.0,1969.0,6.0,Front,4.0,18,7,18,5,1463.0,Euro 6,Cloth,110.0,150.0,4.0
Volvo,Old,ES,11900.0,Sedan,Used,4.0,142000.0,19,Manual,Benzine,Others,Dealer,5.0,2521.0,6.0,4WD,5.0,6,1,11,2,1450.0,Euro 4,Cloth,220.0,299.0,10.0
Volvo,New,DE,54070.0,Sedan,Employee's car,4.0,16690.0,2,Automatic,Electric,Light,Dealer,5.0,1969.0,8.0,4WD,4.0,27,11,24,4,2048.0,Euro 6d,Full leather,288.0,392.0,1.5
Volvo,New,BE,31950.0,Sedan,Used,4.0,59329.0,4,Automatic,Benzine,Others,Dealer,5.0,1969.0,8.0,Front,4.0,21,7,24,8,1577.0,Euro 6,Full leather,184.0,250.0,5.2297169811320785
Volvo,New,DE,52870.0,Sedan,Employee's car,4.0,9800.0,2,Automatic,Electric,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,22,10,23,6,2048.0,Euro 6d,Part leather,288.0,392.0,1.5
Volvo,New,DE,54370.0,Sedan,Employee's car,4.0,8000.0,2,Automatic,Electric,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,26,11,23,4,2048.0,Euro 6d,Full leather,288.0,392.0,1.5
Volvo,New,ES,12900.0,Sedan,Used,4.0,172000.0,5,Manual,Diesel,Dark,Dealer,5.0,1969.0,6.0,Front,4.0,12,6,9,4,1735.0,Euro 6d,Full leather,88.0,120.0,3.8
Volvo,New,BE,31500.0,Sedan,Used,4.0,65922.0,4,Automatic,Benzine,Dark,Dealer,5.0,1969.0,8.0,Front,4.0,20,5,19,5,1577.0,Euro 6d-TEMP,Full leather,185.0,252.0,6.5
Volvo,New,DE,59890.0,Sedan,Demonstration,4.0,29500.0,2,Automatic,Electric,Dark,Dealer,5.0,1969.0,8.0,4WD,4.0,28,11,26,7,1735.0,Euro 6d,Full leather,288.0,392.0,1.5
